datetime,blockchain,native,canonical,external,tvs,eth_price
2024-12-02,optimism,3250884000.09375,4887619930.42458,376685724.1400909,8515189654.658421,3711.1987
2024-12-02,linea,67813632.59375,542086593.624239,503055294.8632813,1112955521.0812702,3711.1987
2024-12-02,starknet,0.0,1109910623.1728475,0.0,1109910623.1728475,3711.1987
2024-12-02,scroll,125997960.0,306021501.887368,487287555.9882813,919307017.8756492,3711.1987
2024-12-02,zksync,819178823.71,10673129.510012629,22054678.466796875,851906631.6868095,3711.1987
2024-12-02,bob,0.0,170908665.1954651,329133819.0,500042484.1954651,3711.1987
2024-12-02,unichain,0.0,7562883.939987183,93.55999755859376,7562977.499984741,3711.1987
2024-12-01,arbitrum,5039450135.859375,7712753264.334665,7100925268.35457,19853128668.54861,3706.8682
2024-12-01,base,4657181596.75,4887727941.023521,3749060765.2825184,13293970303.05604,3706.8682
2024-12-01,optimism,3253148032.375,4951988314.145706,370180221.7492676,8575316568.269974,3706.8682
2024-12-01,linea,63953733.09375,547560431.9125426,504987699.5664063,1116501864.5726988,3706.8682
2024-12-01,starknet,0.0,1111355435.31641,0.0,1111355435.31641,3706.8682
2024-12-01,scroll,124841976.0,306980922.3179362,472705967.1489258,904528865.466862,3706.8682
2024-12-01,zksync,719590354.1350002,9160383.219993591,22110824.96875,750861562.3237438,3706.8682
2024-12-01,bob,0.0,170375937.29241943,327303360.5625,497679297.8549194,3706.8682
2024-12-01,unichain,0.0,7671879.300010681,93.58000183105467,7671972.880012512,3706.8682
2024-11-30,arbitrum,4809785619.890625,7500384735.632217,6999371748.067461,19309542103.5903,3597.2551
2024-11-30,base,4332390688.0,4571482624.3212185,3709220933.412093,12613094245.73331,3597.2551
2024-11-30,optimism,3145792937.125,4613714758.997562,364653951.4609375,8124161647.5835,3597.2551
2024-11-30,linea,61863499.5,532570163.5689442,497303875.5195313,1091737538.5884757,3597.2551
2024-11-30,starknet,0.0,1011719957.8804704,0.0,1011719957.8804704,3597.2551
2024-11-30,scroll,112636800.0,302393291.3935511,483891988.2319336,898922079.6254847,3597.2551
2024-11-30,zksync,708505780.6149998,3855090.9299850464,21728018.16796875,734088889.7129536,3597.2551
2024-11-30,bob,0.0,171123062.65226746,215314367.125,386437429.77726746,3597.2551
2024-11-30,unichain,0.0,7486668.910003662,93.55999755859376,7486762.470001221,3597.2551
2024-11-29,arbitrum,4689755203.421875,7456069228.796019,6628956172.127031,18774780604.344925,3578.794
2024-11-29,base,4171543240.75,4412841218.166594,3690261759.97496,12274646218.891552,3578.794
2024-11-29,optimism,3095935095.375,4596286138.062481,366975721.2524414,8059196954.689922,3578.794
2024-11-29,linea,60379486.8125,532405208.9857557,516636210.87109375,1109420906.6693494,3578.794
2024-11-29,starknet,0.0,1020854817.2010536,0.0,1020854817.2010536,3578.794
2024-11-29,scroll,113110776.0,311952474.5897701,481374599.3007813,906437849.8905512,3578.794
2024-11-29,zksync,677823990.1987495,3828279.010002136,21612117.16015625,703264386.3689079,3578.794
2024-11-29,bob,0.0,169208735.45030975,209342418.5,378551153.95030975,3578.794
2024-11-29,unichain,0.0,7501108.489994049,93.55999755859376,7501202.049991608,3578.794
2024-11-28,arbitrum,4907085424.613281,7600127619.83346,6567218041.073711,19074431085.52045,3666.1885
2024-11-28,base,4267008653.0,4418787012.704978,3727622481.5602713,12413418147.265251,3666.1885
2024-11-28,optimism,3244858990.625,4527716217.751647,365826698.71466064,8138401907.091308,3666.1885
2024-11-28,linea,60400837.46875,549223532.7895789,530720539.5039063,1140344909.7622352,3666.1885
2024-11-28,starknet,0.0,1035724027.9995288,0.0,1035724027.9995288,3666.1885
2024-11-28,scroll,116864752.0,321372816.8135228,515058009.9379883,953295578.7515112,3666.1885
2024-11-28,zksync,682772160.6774998,4344727.11000824,21802569.21875,708919457.006258,3666.1885
2024-11-28,bob,0.0,171252880.76156616,219809937.8875008,391062818.6490669,3666.1885
2024-11-28,unichain,0.0,7943689.840003967,88.58999633789062,7943778.430000305,3666.1885
2024-11-27,arbitrum,4424848725.765625,7074891224.884439,6501644302.05125,18001384252.701313,3326.4792
2024-11-27,base,3929577056.75,3947214137.352286,3687258939.459708,11564050133.561993,3326.4792
2024-11-27,optimism,2907510489.8125,4244372299.977067,361713394.26220703,7513596184.051774,3326.4792
2024-11-27,linea,55172763.46875,501269726.63414073,499772032.1875,1056214522.2903908,3326.4792
2024-11-27,starknet,0.0,937946534.1824608,0.0,937946534.1824608,3326.4792
2024-11-27,scroll,137118784.0,303577867.9933557,481172183.4682617,921868835.4616176,3326.4792
2024-11-27,zksync,619180033.8424997,3962501.250013352,20921958.73046875,644064493.8229818,3326.4792
2024-11-27,bob,0.0,163202627.0461731,209571667.75,372774294.7961731,3326.4792
2024-11-27,unichain,0.0,7447178.869998932,88.87000274658203,7447267.7400016785,3326.4792
2024-11-26,arbitrum,4583880042.488281,7196989392.845509,6493449201.24754,18274318636.58133,3407.6323
2024-11-26,base,3832595837.375,3923542182.928468,3630068487.418639,11386206507.722109,3407.6323
2024-11-26,optimism,3025778941.75,4331057939.500661,365385893.9914551,7722222775.242116,3407.6323
2024-11-26,linea,55806364.59375,506223088.2943761,502228353.87109375,1064257806.75922,3407.6323
2024-11-26,scroll,145103264.0,312677419.40748644,517734788.4814453,975515471.8889318,3407.6323
2024-11-26,starknet,0.0,948951702.393324,0.0,948951702.393324,3407.6323
2024-11-26,zksync,647024630.2200003,4147268.580009461,21164940.14453125,672336838.944541,3407.6323
2024-11-26,bob,0.0,166489105.40890503,214641174.38500023,381130279.79390526,3407.6323
2024-11-26,unichain,0.0,7633325.139995575,88.48999786376953,7633413.629993439,3407.6323
2024-11-25,arbitrum,4454074779.972656,7442323565.515638,6537737258.677227,18434135604.16552,3368.6323
2024-11-25,base,3771201175.0,3864000850.5565577,3629696960.8518777,11264898986.408436,3368.6323
2024-11-25,optimism,2888969915.09375,4351242791.232261,368512646.57073975,7608725352.89675,3368.6323
2024-11-25,linea,56833298.75,500868735.3670213,502315935.83984375,1060017969.9568652,3368.6323
2024-11-25,scroll,147574752.0,318741171.82089424,514915352.1513672,981231275.9722614,3368.6323
2024-11-25,starknet,0.0,953163816.3534392,0.0,953163816.3534392,3368.6323
2024-11-25,zksync,657847580.375,4053803.9900131226,20959742.48828125,682861126.8532944,3368.6323
2024-11-25,bob,0.0,172938096.1015625,242762265.0625,415700361.1640625,3368.6323
2024-11-25,unichain,0.0,7552841.070007324,88.68000030517578,7552929.750007629,3368.6323
2024-11-24,arbitrum,4394479287.238281,7484997139.172642,6418312215.330547,18297788641.74147,3407.455
2024-11-24,base,3796820987.75,3896346796.701908,3629280573.298079,11322448357.749989,3407.455
2024-11-24,optimism,2898969948.9375,4321333710.974074,360981083.5481568,7581284743.459731,3407.455
2024-11-24,linea,57480385.25,508248043.9068461,508161739.1289063,1073890168.2857523,3407.455
2024-11-24,scroll,137720352.0,323943797.6604676,520720898.36816406,982385048.0286316,3407.455
2024-11-24,starknet,0.0,934790279.7246456,0.0,934790279.7246456,3407.455
2024-11-24,zksync,624311227.9162502,4131467.800010681,21076025.741210938,649518721.4574718,3407.455
2024-11-24,bob,0.0,173460655.07218933,242134355.9375,415595011.0096893,3407.455
2024-11-24,unichain,0.0,7634502.479988098,88.63999938964844,7634591.119987488,3407.455
2024-11-23,arbitrum,4167607180.6992183,7349685545.55067,6318855460.694805,17836148186.944695,3326.8708
2024-11-23,base,3747696433.25,3754832414.627446,3617543837.439932,11120072685.31738,3326.8708
2024-11-23,optimism,2888356763.46875,4186669909.31182,352157907.414978,7427184580.195547,3326.8708
2024-11-23,linea,59641645.75,496860338.2288208,501544892.8828125,1058046876.8616332,3326.8708
2024-11-23,scroll,135507056.0,319933868.4129734,533484450.9921875,988925375.4051608,3326.8708
2024-11-23,starknet,0.0,883029857.2212868,0.0,883029857.2212868,3326.8708
2024-11-23,zksync,587669257.9787502,4036518.7499923706,20851502.057617188,612557278.7863598,3326.8708
2024-11-23,bob,0.0,173994266.11351776,244680836.25,418675102.36351776,3326.8708
2024-11-23,unichain,0.0,7451768.869987488,88.58000183105469,7451857.449989319,3326.8708
2024-11-22,arbitrum,4059361402.242188,7394845687.773852,6249123439.693829,17703330529.70987,3360.466
2024-11-22,base,3839287234.5,3785961408.806116,3611262347.672873,11236510990.978989,3360.466
2024-11-22,optimism,2746193260.0,4235383724.59734,348309243.04400635,7329886227.641346,3360.466
2024-11-22,linea,57421867.25,502913608.9909487,506078282.5507813,1066413758.79173,3360.466
2024-11-22,scroll,137872400.0,341773127.3885665,547178895.3789062,1026824422.7674727,3360.466
2024-11-22,starknet,0.0,857110179.2337856,0.0,857110179.2337856,3360.466
2024-11-22,zksync,563836096.5212498,4134094.4099960327,20943988.90722656,588914179.8384724,3360.466
2024-11-22,bob,0.0,174343358.43054962,244763763.375,419107121.8055496,3360.466
2024-11-22,unichain,0.0,7524026.809989929,88.56999969482422,7524115.379989624,3360.466
2024-11-21,arbitrum,3538038186.9921875,6826521524.15152,6213760662.26709,16578320373.410795,3075.09
2024-11-21,base,3570019580.25,3479407945.130066,3570658922.0665627,10620086447.446629,3075.09
2024-11-21,optimism,2187360920.875,3995580679.5263,331212734.8027954,6514154335.204095,3075.09
2024-11-21,linea,54878375.375,463694842.0911181,444950500.3554688,963523717.8215868,3075.09
2024-11-21,scroll,115031888.0,316796791.3013537,507518252.3203125,939346931.6216662,3075.09
2024-11-21,starknet,0.0,772047212.6356602,0.0,772047212.6356602,3075.09
2024-11-21,zksync,509579142.61375046,3895993.260002136,20113547.477539062,533588683.35129166,3075.09
2024-11-21,bob,0.0,167606829.1793747,231809140.8249998,399415970.0043745,3075.09
2024-11-21,unichain,0.0,6892540.499992371,88.62999725341797,6892629.129989624,3075.09
2024-11-20,arbitrum,3648247469.2109375,6838400263.23662,6258170914.6328125,16744818647.08037,3110.258
2024-11-20,base,3768949078.75,3498594184.350612,3595654085.8207016,10863197348.921314,3110.258
2024-11-20,optimism,2327945290.65625,4071900575.895872,337830392.22003174,6737676258.772154,3110.258
2024-11-20,linea,62375027.25,468215464.61235166,447718299.7871094,978308791.649461,3110.258
2024-11-20,scroll,123984088.0,326230998.3428931,513095790.21972656,963310876.5626196,3110.258
2024-11-20,starknet,0.0,804183025.4352703,0.0,804183025.4352703,3110.258
2024-11-20,zksync,546297235.2700005,4172015.090005874,20198694.02148437,570667944.3814907,3110.258
2024-11-20,bob,0.0,164535624.55929565,320086076.75,484621701.30929565,3110.258
2024-11-20,unichain,0.0,6990588.420001984,57.560001373291016,6990645.980003357,3110.258
2024-11-19,arbitrum,3873820476.7265625,6948303687.759426,6228619823.580078,17050743988.066069,3206.3975
2024-11-19,base,3844783908.25,3526117856.3789105,3605950068.2560806,10976851832.88499,3206.3975
2024-11-19,optimism,2410127715.0,4162541390.236212,346912356.8574829,6919581462.093695,3206.3975
2024-11-19,linea,66545455.75,483115608.8875151,454077910.0,1003738974.6375152,3206.3975
2024-11-19,scroll,132440192.0,339539585.5771861,528268160.8486328,1000247938.4258188,3206.3975
2024-11-19,starknet,0.0,832310555.0373058,0.0,832310555.0373058,3206.3975
2024-11-19,zksync,583797089.1149998,4485444.470004082,20285262.953125,608567796.5381289,3206.3975
2024-11-19,bob,0.0,162616015.79320526,276732164.0625,439348179.85570526,3206.3975
2024-11-19,unichain,0.0,7202037.95998764,57.5,7202095.45998764,3206.3975
2024-11-18,arbitrum,3525908943.089844,6695184333.860741,6065506408.892578,16286599685.843164,3080.1553
2024-11-18,base,3817748559.625,3387515330.4306893,3610013494.543904,10815277384.599592,3080.1553
2024-11-18,optimism,2221328305.59375,4002278214.305389,338636485.6750488,6562243005.574187,3080.1553
2024-11-18,scroll,126540744.0,328683625.8446665,513823715.18066406,969048085.0253304,3080.1553
2024-11-18,linea,63707486.1875,460103913.2570479,442191284.1054688,966002683.5500166,3080.1553
2024-11-18,starknet,0.0,766344358.2613297,0.0,766344358.2613297,3080.1553
2024-11-18,zksync,547856319.78125,4921559.719999313,19984273.549804688,572762153.051054,3080.1553
2024-11-18,bob,0.0,160919779.0310135,272654550.3599999,433574329.3910134,3080.1553
2024-11-18,unichain,0.0,6902353.839984894,57.560001373291016,6902411.399986267,3080.1553
2024-11-17,arbitrum,3684137545.8515625,6806294890.755483,6096347290.186523,16586779726.793568,3133.1865
2024-11-17,base,3880762220.75,3435049599.136908,3620562208.814751,10936374028.701658,3133.1865
2024-11-17,optimism,2349118963.78125,4098227012.230496,335926812.9375,6783272788.949245,3133.1865
2024-11-17,scroll,128577520.0,336250559.9196546,527848398.921875,992676478.8415296,3133.1865
2024-11-17,linea,68914412.25,467867064.8669851,450498598.9375,987280076.0544852,3133.1865
2024-11-17,starknet,0.0,788400812.9252739,0.0,788400812.9252739,3133.1865
2024-11-17,zksync,567585893.9375,5026334.260002136,20179886.4921875,592792114.6896896,3133.1865
2024-11-17,bob,0.0,162815055.03359222,276798210.0,439613265.0335922,3133.1865
2024-11-17,unichain,0.0,6985284.400009155,57.52999877929688,6985341.930007935,3133.1865
2024-11-16,arbitrum,3177269628.453125,6701965996.660756,5934949313.987305,15814184939.101185,3091.9644
2024-11-16,base,4133739755.375,3350480843.9100533,3636201039.734165,11120421639.019218,3091.9644
2024-11-16,optimism,2107324027.125,4023037346.453957,331607722.5991211,6461969096.178078,3091.9644
2024-11-16,scroll,120993256.0,335458265.48102164,522628900.53125,979080422.0122716,3091.9644
2024-11-16,linea,53912766.8125,463634641.8630304,446932274.9804688,964479683.6559992,3091.9644
2024-11-16,starknet,0.0,765042363.94207,0.0,765042363.94207,3091.9644
2024-11-16,zksync,545211965.4375,4806677.609998703,19978970.99609375,569997614.0435925,3091.9644
2024-11-16,bob,0.0,163531313.75476837,270880209.25,434411523.0047684,3091.9644
2024-11-16,unichain,0.0,6544571.240013123,57.58000183105469,6544628.820014954,3091.9644
2024-11-15,arbitrum,3033394879.4971848,6597090912.559957,5813880289.10498,15444366081.16212,3059.8123
2024-11-15,base,3481802770.625,3233895847.6177235,3642580892.4599,10358279510.702623,3059.8123
2024-11-15,optimism,2004088212.5,3936367144.804571,324993982.2692261,6265449339.573797,3059.8123
2024-11-15,scroll,116491048.0,333709338.512362,518109553.6015625,968309940.1139244,3059.8123
2024-11-15,linea,51671713.9375,457947485.97714686,441022490.3867188,950641690.3013656,3059.8123
2024-11-15,starknet,0.0,749496675.3561726,0.0,749496675.3561726,3059.8123
2024-11-15,zksync,513241103.6662502,4781624.199995041,19857244.03125,537879971.8974953,3059.8123
2024-11-15,bob,0.0,157887319.39203262,258699551.4375,416586870.8295326,3059.8123
2024-11-15,unichain,0.0,6339005.560001373,51.11000061035156,6339056.670001984,3059.8123
2024-11-14,arbitrum,3189856265.0645294,6815134533.217131,5821117362.949219,15826108161.23088,3194.0535
2024-11-14,base,3248981496.75,3314067973.6978965,3649757658.794647,10212807129.242544,3194.0535
2024-11-14,optimism,2156029734.0625,4069826821.651189,325901031.34954834,6551757587.063238,3194.0535
2024-11-14,scroll,120558896.0,350505464.33857536,589959638.4980469,1061023998.8366222,3194.0535
2024-11-14,linea,56084227.3125,473153572.99352574,467626843.0625,996864643.3685256,3194.0535
2024-11-14,starknet,0.0,794089317.0711727,0.0,794089317.0711727,3194.0535
2024-11-14,zksync,548524099.0625,4966237.010002136,20266126.82421875,573756462.8967209,3194.0535
2024-11-14,bob,0.0,190586910.0557022,175919578.6875,366506488.7432022,3194.0535
2024-11-14,unichain,0.0,6509215.0099983215,0.0,6509215.0099983215,3194.0535
2024-11-13,arbitrum,3290676186.9696884,6799838849.537807,5817185446.44873,15907700482.956226,3239.04
2024-11-13,base,3106923980.75,3350195327.1901417,3632981624.618576,10090100932.558718,3239.04
2024-11-13,optimism,2217867203.5625,4137702941.018624,319173928.6819458,6674744073.263069,3239.04
2024-11-13,linea,54833057.0625,486536303.6796503,497204073.47265625,1038573434.2148066,3239.04
2024-11-13,scroll,130948616.0,365331720.22365,524144457.7089844,1020424793.9326344,3239.04
2024-11-13,starknet,0.0,828836448.9837914,0.0,828836448.9837914,3239.04
2024-11-13,zksync,601056310.2600002,5306775.999998093,20417482.7421875,626780569.0021858,3239.04
2024-11-13,bob,0.0,187302548.7396088,136386227.5,323688776.2396088,3239.04
2024-11-13,unichain,0.0,6089881.210010529,0.0,6089881.210010529,3239.04
2024-11-12,arbitrum,3477718643.5996857,6963770074.858165,5763914156.431641,16205402874.889492,3351.0105
2024-11-12,base,3137873905.0,3409549131.631118,3653041426.892067,10200464463.523186,3351.0105
2024-11-12,optimism,2411246473.25,4202293804.9247446,321757441.2411499,6935297719.415895,3351.0105
2024-11-12,scroll,150579120.0,387826886.4998205,550158289.6914062,1088564296.1912267,3351.0105
2024-11-12,linea,61766852.125,503951873.182281,517979079.1679688,1083697804.4752498,3351.0105
2024-11-12,starknet,0.0,865349887.1512508,0.0,865349887.1512508,3351.0105
2024-11-12,zksync,573207270.9700003,5680389.110001564,20801139.72265625,599688799.8026581,3351.0105
2024-11-12,bob,0.0,187739958.0251541,137717299.1875,325457257.2126541,3351.0105
2024-11-12,unichain,0.0,78662.671875,0.0,78662.671875,3351.0105
2024-11-11,arbitrum,3287364204.7860947,6684867020.451481,5582816487.995117,15555047713.232693,3190.7947
2024-11-11,base,2710972418.75,3228474910.2061005,3661683484.570313,9601130813.526411,3190.7947
2024-11-11,optimism,2194567898.625,3965523823.308243,313569024.7178955,6473660746.651138,3190.7947
2024-11-11,scroll,154047344.0,374124845.5199695,616133796.078125,1144305985.5980945,3190.7947
2024-11-11,linea,58054282.6875,483025703.921613,490865784.6171875,1031945771.2263004,3190.7947
2024-11-11,starknet,0.0,775296568.2186718,0.0,775296568.2186718,3190.7947
2024-11-11,zksync,560920626.625,5398448.210004807,20278623.984375,586597698.8193798,3190.7947
2024-11-11,bob,0.0,173848715.3132782,112729008.51,286577723.8232782,3190.7947
2024-11-11,unichain,0.0,45517.01953125,0.0,45517.01953125,3190.7947
2024-11-10,arbitrum,3241404327.4284363,6620872085.546293,5467663382.432129,15329939795.406858,3121.3564
2024-11-10,base,2680596412.875,3138548087.8281345,3639117347.093231,9458261847.796366,3121.3564
2024-11-10,optimism,2197115870.4375,3899097728.4044895,304599959.91967773,6400813558.761667,3121.3564
2024-11-10,scroll,147059360.0,370085881.5869544,607563201.5810547,1124708443.168009,3121.3564
2024-11-10,linea,45196692.5,472680265.3238557,473973782.53125,991850740.3551056,3121.3564
2024-11-10,starknet,0.0,762466044.8488674,0.0,762466044.8488674,3121.3564
2024-11-10,zksync,552184663.3549995,5518555.529996872,20060896.15234375,577764115.0373402,3121.3564
2024-11-10,bob,0.0,166131900.23601532,110933593.5425,277065493.77851534,3121.3564
2024-11-10,unichain,0.0,35315.3515625,0.0,35315.3515625,3121.3564
2024-11-09,arbitrum,3095156086.7539062,6326254775.684084,5383543656.895996,14804954519.333986,2969.0496
2024-11-09,base,2513662543.125,3001379801.471805,3611776198.6195984,9126818543.216404,2969.0496
2024-11-09,optimism,2115145989.03125,3762606022.943983,298912684.60424805,6176664696.579481,2969.0496
2024-11-09,scroll,136960048.0,358730238.27178216,587608912.8505859,1083299199.122368,2969.0496
2024-11-09,linea,39649299.5625,450462432.3133004,454529187.0,944640918.8758004,2969.0496
2024-11-09,starknet,0.0,709585280.8133202,0.0,709585280.8133202,2969.0496
2024-11-09,zksync,517558793.78125,5267477.280006409,19727926.8984375,542554197.9596939,2969.0496
2024-11-09,bob,0.0,166073147.11577988,110607197.09000015,276680344.20578,2969.0496
2024-11-09,unichain,0.0,33592.12890625,0.0,33592.12890625,2969.0496
2024-11-08,arbitrum,3049564571.6640625,6187501916.500332,5367649042.061523,14604715530.225918,2900.4697
2024-11-08,base,2565552917.875,2906054884.588044,3636401804.402588,9108009606.865631,2900.4697
2024-11-08,optimism,2141962864.53125,3736472720.638313,291350430.92126465,6169786016.090828,2900.4697
2024-11-08,scroll,135258464.0,362153672.7773888,576136589.7197266,1073548726.4971154,2900.4697
2024-11-08,linea,39863453.125,443438539.7529573,449342251.265625,932644244.1435823,2900.4697
2024-11-08,starknet,0.0,713917906.4710922,0.0,713917906.4710922,2900.4697
2024-11-08,zksync,537034610.6462498,5139006.820005417,19609093.203125,561782710.6693802,2900.4697
2024-11-08,bob,0.0,164757358.719532,109814274.875,274571633.594532,2900.4697
2024-11-08,unichain,0.0,30945.41015625,0.0,30945.41015625,2900.4697
2024-11-07,arbitrum,2931096500.546875,5882934639.459845,5299049973.092773,14113081113.099491,2717.5369
2024-11-07,base,2467973193.125,2716389642.8613105,3762840335.956268,8947203171.94258,2717.5369
2024-11-07,optimism,2143344290.90625,3624459644.522491,285360435.6885376,6053164371.117279,2717.5369
2024-11-07,scroll,136708816.0,348765852.8671179,567195971.7382812,1052670640.6053993,2717.5369
2024-11-07,linea,39274207.0625,420097428.7679589,428341685.3671875,887713321.1976464,2717.5369
2024-11-07,starknet,0.0,677878194.0135536,0.0,677878194.0135536,2717.5369
2024-11-07,zksync,526159185.59500027,4782643.069999695,19090318.45703125,550032147.1220312,2717.5369
2024-11-07,bob,0.0,162867092.09218597,106617821.25,269484913.342186,2717.5369
2024-11-07,unichain,0.0,1250.0699462890625,0.0,1250.0699462890625,2717.5369
2024-11-06,arbitrum,2573995065.953125,5312567941.414062,5152430584.681152,13038993592.04834,2429.8835
2024-11-06,base,2134151402.375,2423395897.5808296,3735593054.7674713,8293140354.723301,2429.8835
2024-11-06,optimism,1887020845.59375,3354157888.6724644,257107655.15924072,5498286389.425455,2429.8835
2024-11-06,scroll,124036704.0,321030989.39679813,511410312.03125,956478005.428048,2429.8835
2024-11-06,linea,34421225.375,377732290.0926452,386217693.90625,798371209.3738952,2429.8835
2024-11-06,starknet,0.0,607335834.4493761,0.0,607335834.4493761,2429.8835
2024-11-06,zksync,461623008.7912502,4271829.580005646,17873149.654296875,483767988.0255528,2429.8835
2024-11-06,bob,0.0,150317764.17031097,101172616.72249985,251490380.8928108,2429.8835
2024-11-06,unichain,0.0,1117.75,0.0,1117.75,2429.8835
2024-11-05,arbitrum,2462620300.546875,5419485048.754733,5097194154.568848,12979299503.870457,2403.1309
2024-11-05,base,2003570320.875,2368326802.589305,3725702427.546608,8097599551.010913,2403.1309
2024-11-05,optimism,1788925099.96875,3290358291.0800257,252581121.30700684,5331864512.355783,2403.1309
2024-11-05,scroll,105383632.0,321655619.0246546,506220130.22265625,933259381.2473108,2403.1309
2024-11-05,linea,32742643.875,374300700.535418,381491057.53125,788534401.941668,2403.1309
2024-11-05,starknet,0.0,591005441.3319502,0.0,591005441.3319502,2403.1309
2024-11-05,zksync,434037212.2712498,4225196.669996262,17699407.859375,455961816.800621,2403.1309
2024-11-05,bob,0.0,147619184.0464859,102224494.94,249843678.9864859,2403.1309
2024-11-05,unichain,0.0,480.6300048828125,0.0,480.6300048828125,2403.1309
2024-11-04,arbitrum,2506869980.546875,5654819120.236508,5116414918.646515,13278104019.429895,2455.0935
2024-11-04,base,2078613693.1875,2400421620.911009,3726730493.6106415,8205765807.70915,2455.0935
2024-11-04,optimism,1903579685.34375,3391913684.8745403,253007031.5426636,5548500401.760954,2455.0935
2024-11-04,scroll,113823376.0,328615454.1870594,524021314.6894531,966460144.8765124,2455.0935
2024-11-04,linea,34863052.75,381136463.5897989,388045057.734375,804044574.0741739,2455.0935
2024-11-04,starknet,0.0,603319746.9793339,0.0,603319746.9793339,2455.0935
2024-11-04,zksync,452712635.85499954,4317436.279995918,17845568.650390625,474875640.7853861,2455.0935
2024-11-04,bob,0.0,149990039.74539185,102208682.09000015,252198721.835392,2455.0935
2024-11-03,arbitrum,2636051516.335937,5749304729.870935,5140123955.261169,13525480201.46804,2495.211
2024-11-03,base,2166318162.3125,2438424721.152336,3730185277.138954,8334928160.60379,2495.211
2024-11-03,optimism,1942448877.5625,3455656743.265423,256273749.35949707,5654379370.18742,2495.211
2024-11-03,scroll,122036912.0,336521525.0061524,534794361.140625,993352798.1467774,2495.211
2024-11-03,linea,36249868.25,387167057.3380251,393746575.8984375,817163501.4864626,2495.211
2024-11-03,starknet,0.0,622922279.6885948,0.0,622922279.6885948,2495.211
2024-11-03,zksync,471045903.8537502,4381035.839994431,17992806.702148438,493419746.3958931,2495.211
2024-11-03,bob,0.0,151408629.16226578,104126455.5625,255535084.72476575,2495.211
2024-11-02,arbitrum,2704276707.8046875,5787535668.477232,5157841043.661713,13649653419.943632,2511.9712
2024-11-02,base,2283101094.75,2446294138.969727,3727559801.257721,8456955034.977447,2511.9712
2024-11-02,optimism,2026512515.5,3499141142.288337,260055906.704834,5785709564.493172,2511.9712
2024-11-02,scroll,123603888.0,342814453.1069422,538065029.0625,1004483370.1694422,2511.9712
2024-11-02,linea,37243680.0,390118050.8052268,396277317.71875,823639048.5239768,2511.9712
2024-11-02,starknet,0.0,626810760.6405106,0.0,626810760.6405106,2511.9712
2024-11-02,zksync,486708432.0,4416950.889997482,18078106.025390625,509203488.9153881,2511.9712
2024-11-02,bob,0.0,151859748.90242004,104636874.00749992,256496622.90992,2511.9712
2024-11-01,arbitrum,2750321220.984375,5824775855.399634,5147828004.202148,13722925080.58616,2524.1892
2024-11-01,base,2276854137.125,2380749230.370801,3740088145.124977,8397691512.620779,2524.1892
2024-11-01,optimism,2129898381.75,3526563180.9766126,259298496.421814,5915760059.148426,2524.1892
2024-11-01,scroll,127555824.0,350774998.7910962,541938670.8691406,1020269493.6602368,2524.1892
2024-11-01,linea,37245261.4375,390243682.8684356,399852160.8828125,827341105.1887481,2524.1892
2024-11-01,starknet,0.0,632833588.4121876,0.0,632833588.4121876,2524.1892
2024-11-01,zksync,489443723.7912502,4559593.919995308,18057712.647460938,512061030.3587065,2524.1892
2024-11-01,bob,0.0,154531309.72054672,104716526.625,259247836.34554672,2524.1892
2024-10-31,arbitrum,2909346418.84375,6086668638.997034,5211163675.714661,14207178733.555445,2659.292
2024-10-31,base,2426950153.625,2474868203.1645465,3779000645.743767,8680819002.533314,2659.292
2024-10-31,optimism,2282886329.46875,3645278227.2336674,264744724.67236328,6192909281.374781,2659.292
2024-10-31,scroll,139935824.0,370910911.0060437,578103810.9179688,1088950545.9240124,2659.292
2024-10-31,linea,40352993.5625,420185093.1286152,415418962.390625,875957049.0817401,2659.292
2024-10-31,starknet,0.0,662278524.2270317,0.0,662278524.2270317,2659.292
2024-10-31,zksync,529902036.34375,4817893.689994812,18520167.012695312,553240097.0464401,2659.292
2024-10-31,bob,0.0,157972790.24750137,104110243.1875,262083033.43500137,2659.292
2024-10-30,arbitrum,2868655782.585937,6004919398.570406,5158699629.694702,14032274810.851046,2634.8196
2024-10-30,base,2475704773.0,2426639058.138254,3757280564.1430817,8659624395.281336,2634.8196
2024-10-30,optimism,2256849136.1875,3657695044.901801,262804349.1748657,6177348530.264167,2634.8196
2024-10-30,scroll,144998320.0,371371210.33125,654250231.6582031,1170619761.989453,2634.8196
2024-10-30,linea,42915139.375,420399211.9242892,411216656.9375,874531008.2367892,2634.8196
2024-10-30,starknet,0.0,658943250.9544144,0.0,658943250.9544144,2634.8196
2024-10-30,zksync,516522809.96875,4761580.740002632,17574144.872070312,538858535.580823,2634.8196
2024-10-30,bob,0.0,157627826.3909378,89877021.25,247504847.6409378,2634.8196
2024-10-29,arbitrum,2699067253.203125,5976098260.540177,5090906392.471069,13766071906.21437,2567.0889
2024-10-29,base,2406719311.5,2351620401.333898,3722998512.388649,8481338225.222548,2567.0889
2024-10-29,optimism,2152543513.625,3632031405.135224,256890411.1064453,6041465329.866669,2567.0889
2024-10-29,scroll,137756336.0,384090488.71717405,668202478.6503906,1190049303.367565,2567.0889
2024-10-29,linea,42441698.625,409439220.21987486,373453454.8203125,825334373.6651874,2567.0889
2024-10-29,starknet,0.0,637857229.5208969,0.0,637857229.5208969,2567.0889
