date,avg_block_size,avg_block_gas_limit,avg_block_gas_used,target_blob_gas_per_block,max_blob_gas_per_block,target_blobs_per_block,max_blobs_per_block,gas_per_blob,blocks_count,total_blob_gas_used,total_blobs,avg_blobs_per_block,avg_blob_gas_used,avg_max_gas_utilization,avg_target_gas_utilization,avg_blob_gas_price,avg_blob_base_fee
2025-04-03 00:00:00.000 UTC,98692.71412603046,35949913,18184579,393216,786432,3,6,131072,7157,2785804288,21254,2.9696800335336033,389241.90135531646,0.4949466722555932,0.9898933445111864,37016740.43789297,13987797446578.738
2025-04-02 00:00:00.000 UTC,106711.80027894003,35958116,18226234,393216,786432,3,6,131072,7170,2706374656,20648,2.8797768479776846,377458.1110181311,0.4799628079962746,0.9599256159925492,1697.3655509065552,646208176.3793584
2025-04-01 00:00:00.000 UTC,109452.2016748081,35951546,18210546,393216,786432,3,6,131072,7165,2774269952,21166,2.954082344731333,387197.48108862527,0.49234705745522195,0.9846941149104439,4213772262.6810884,1593612953858656.8
2025-03-31 00:00:00.000 UTC,104594.62580284837,35953824,18211157,393216,786432,3,6,131072,7162,2812674048,21459,2.9962301033230943,392721.8721027646,0.49937168388718023,0.9987433677743605,1233511116.4703994,464535975994458.06
2025-03-30 00:00:00.000 UTC,92640.42616092596,35955018,18297379,393216,786432,3,6,131072,7171,2776367104,21182,2.9538418630595453,387165.9606749407,0.49230697717658145,0.9846139543531629,22831.846046576487,8604176530.795706
2025-03-29 00:00:00.000 UTC,97750.2022927443,35959115,18287830,393216,786432,3,6,131072,7153,2800877568,21369,2.9874178666293862,391566.8346148469,0.49790297777155706,0.9958059555431141,71079871.41003774,26729218426849.938
2025-03-28 00:00:00.000 UTC,104578.67765363128,35953349,18230716,393216,786432,3,6,131072,7160,2820014080,21515,3.0048882681564244,393856.71508379886,0.5008147113594009,1.0016294227188018,1077119312.2146647,406853692805234.44
2025-03-27 00:00:00.000 UTC,99174.96244065903,35963075,18239437,393216,786432,3,6,131072,7162,2832334848,21609,3.017173973750349,395467.02708740573,0.5028623289583808,1.0057246579167616,17734623.342781346,6713521562316.028
2025-03-26 00:00:00.000 UTC,100293.09754738015,35954863,18227112,393216,786432,3,6,131072,7176,2798125056,21348,2.9749163879598663,389928.2408026756,0.49581939799330216,0.9916387959866043,8443621.866917502,3189958252628.477
2025-03-25 00:00:00.000 UTC,100771.42517482517,35955188,18238197,393216,786432,3,6,131072,7150,2751201280,20990,2.9356643356643355,384783.3958041958,0.4892773892773823,0.9785547785547646,2163356.8075524475,818722830715.8109
2025-03-24 00:00:00.000 UTC,119469.90008372872,35952773,18257285,393216,786432,3,6,131072,7166,2699689984,20597,2.8742673737091824,376735.97320680995,0.4790445622848589,0.9580891245697178,221690.5707507675,83774440713.50266
2025-03-23 00:00:00.000 UTC,78916.36795872838,35959481,18332525,393216,786432,3,6,131072,7172,2559180800,19525,2.7223926380368098,356829.4478527607,0.4537321063394662,0.9074642126789324,97.40184049079754,36098182.781929724
2025-03-22 00:00:00.000 UTC,70004.46261160714,35962376,18342818,393216,786432,3,6,131072,7168,2726428672,20801,2.9019252232142856,380361.14285714284,0.4836542038690452,0.9673084077380903,150397813.88797432,56851543870756.57
2025-03-21 00:00:00.000 UTC,81777.13475473801,35956134,18301634,393216,786432,3,6,131072,7176,2764963840,21095,2.9396599777034558,385307.11259754736,0.48994332961724146,0.9798866592344829,11214685.852564102,4230090192861.7524
2025-03-20 00:00:00.000 UTC,91541.39667690589,35941001,18250888,393216,786432,3,6,131072,7162,2680029184,20447,2.8549287908405474,374201.22647305223,0.47582146514009105,0.9516429302801821,476.9472214465233,179575759.10192683
2025-03-19 00:00:00.000 UTC,94991.1032411288,35951436,18246200,393216,786432,3,6,131072,7158,2738749440,20895,2.9191114836546523,382613.7803855826,0.4865185806091068,0.9730371612182136,16458051.93098631,6215368020349.104
2025-03-18 00:00:00.000 UTC,89415.71344702264,35952689,18270466,393216,786432,3,6,131072,7154,2740191232,20906,2.9222812412636285,383029.2468549063,0.4870468735439391,0.9740937470878782,280442030.03885937,106288514554871.12
2025-03-17 00:00:00.000 UTC,86295.55131964809,35954156,18278096,393216,786432,3,6,131072,7161,2831024128,21599,3.016198854908532,395339.2163105711,0.5026998091514225,1.005399618302845,3692529637.608295,1397830232730413
2025-03-16 00:00:00.000 UTC,80954.69375785504,35945979,18341276,393216,786432,3,6,131072,7161,2846621696,21718,3.0328166457198713,397517.343387795,0.5054694409533124,1.0109388819066247,111327713.97067448,42102736804671.95
2025-03-15 00:00:00.000 UTC,67579.4479006835,35949986,18340390,393216,786432,3,6,131072,7169,2766929920,21110,2.9446226809875853,385957.5840424048,0.4907704468312626,0.9815408936625252,321459870.98870134,121804805411011.97
2025-03-14 00:00:00.000 UTC,87186.97723463687,35946543,18294493,393216,786432,3,6,131072,7160,2833514496,21618,3.0192737430167598,395742.24804469274,0.5032122905027964,1.0064245810055927,1442612832.7956705,544640444322656.94
2025-03-13 00:00:00.000 UTC,87732.94043799693,35948842,18266640,393216,786432,3,6,131072,7169,2781216768,21219,2.959827033059004,387950.4488771098,0.49330450550983324,0.9866090110196665,4006588000.1952853,1514554370733177.5
2025-03-12 00:00:00.000 UTC,97465.46843575418,35950669,18248823,393216,786432,3,6,131072,7160,2813984768,21469,2.998463687150838,393014.63240223465,0.4997439478584764,0.9994878957169528,4260297482.9843574,1607293550333444
2025-03-11 00:00:00.000 UTC,113420.57775604303,35948563,18192786,393216,786432,3,6,131072,7157,2805858304,21407,2.9910577057426297,392043.91560709797,0.49850961762377355,0.9970192352475471,4576853354.862931,1722051403535072.5
2025-03-10 00:00:00.000 UTC,117404.53416235853,35950427,18249615,393216,786432,3,6,131072,7157,2814640128,21474,3.000419170043314,393270.94145591726,0.5000698616738871,1.0001397233477742,16623208051.25723,6226209291504260
2025-03-09 00:00:00.000 UTC,98527.74832402235,35950173,18282126,393216,786432,3,6,131072,7160,2844786688,21704,3.0312849162011175,397316.5765363129,0.5052141527001848,1.0104283054003695,1435430957.084637,539261055812169.8
2025-03-08 00:00:00.000 UTC,90519.6163310962,35947482,18269744,393216,786432,3,6,131072,7152,2749235200,20975,2.9327460850111855,384400.8948545861,0.4887910141685311,0.9775820283370622,54330758.70315996,20566952120255.855
2025-03-07 00:00:00.000 UTC,99952.22035794183,35951101,18221576,393216,786432,3,6,131072,7152,2844131328,21699,3.033976510067114,397669.36912751675,0.5056627516778539,1.0113255033557078,2094754192.8912191,790444051200142
2025-03-06 00:00:00.000 UTC,96508.14515227717,35951932,18219412,393216,786432,3,6,131072,7158,2803367936,21388,2.9879854708019,391641.2316289466,0.49799757846698406,0.9959951569339681,368539485.78667223,138965806364215.94
2025-03-05 00:00:00.000 UTC,90550.04579726333,35948604,18232481,393216,786432,3,6,131072,7162,2764570624,21092,2.9449874336777437,386005.3929070092,0.49083123894629094,0.9816624778925819,826718631.1223122,311271385944758.3
2025-03-04 00:00:00.000 UTC,100817.90273513815,35948435,18217288,393216,786432,3,6,131072,7166,2805596160,21405,2.987022048562657,391514.9539492046,0.4978370080937779,0.9956740161875558,3304892842.0605636,1240927504547506.2
2025-03-03 00:00:00.000 UTC,100547.44326587579,35942606,18226828,393216,786432,3,6,131072,7165,2825519104,21557,3.008653175157013,394350.18897418,0.5014421958595051,1.0028843917190102,4672816448.9293785,1758037847620591.5
2025-03-02 00:00:00.000 UTC,77559.77903248293,35943668,18313582,393216,786432,3,6,131072,7173,2760769536,21063,2.9364282726892514,384883.52655792556,0.48940471211487613,0.9788094242297523,152030750.63083786,57186451286152.766
2025-03-01 00:00:00.000 UTC,121176.51401478176,35944201,18273141,393216,786432,3,6,131072,7171,2647261184,20197,2.81648305675638,369162.0672151722,0.4694138427927321,0.9388276855854641,94.92957746478874,35403166.826384045
2025-02-28 00:00:00.000 UTC,105001.44847301631,35947380,18212993,393216,786432,3,6,131072,7171,2835349504,21632,3.0165946172081997,395391.08966671315,0.5027657695347029,1.0055315390694057,3925583571.9686236,1475020676469273.5
2025-02-27 00:00:00.000 UTC,101551.98340769659,35944514,18225184,393216,786432,3,6,131072,7172,2759983104,21057,2.9360011154489682,384827.53820412717,0.48933351924149737,0.9786670384829947,2477939150.286531,935348612024236.6
2025-02-26 00:00:00.000 UTC,96131.00934970695,35943744,18252814,393216,786432,3,6,131072,7166,2832990208,21614,3.0161875523304493,395337.73485905665,0.5026979253884098,1.0053958507768197,10810665398.267374,4062888227735616.5
2025-02-25 00:00:00.000 UTC,95200.47255969836,35943313,18172092,393216,786432,3,6,131072,7161,2789474304,21282,2.97193129451194,389536.978634269,0.49532188241865915,0.9906437648373183,11324948192.284178,4255477348825690
2025-02-24 00:00:00.000 UTC,89658.0114589156,35951216,18274695,393216,786432,3,6,131072,7156,2890137600,22050,3.0813303521520403,403876.1319172722,0.5135550586920096,1.0271101173840191,4594449206.5841255,1738341984682322.8
2025-02-23 00:00:00.000 UTC,79478.46680642907,35953514,18313504,393216,786432,3,6,131072,7155,2751987712,20996,2.9344514325646402,384624.4181691125,0.48907523876077613,0.9781504775215523,76354961.98616353,28881951289157.95
2025-02-22 00:00:00.000 UTC,78401.6176100629,35940406,18266561,393216,786432,3,6,131072,7155,2755002368,21019,2.937665967854647,385045.7537386443,0.4896109946424435,0.979221989284887,4016364036.3826694,1512970704661268
2025-02-21 00:00:00.000 UTC,90095.56073722424,35948990,18220063,393216,786432,3,6,131072,7162,2839019520,21660,3.0242948896956157,396400.37978218374,0.5040491482826064,1.0080982965652128,12306334063.306479,4626597456789536
2025-02-20 00:00:00.000 UTC,84446.70383861025,35939410,18209008,393216,786432,3,6,131072,7138,2817916928,21499,3.0119080975063044,394776.81815634633,0.5019846829177205,1.003969365835441,3344361083.4707203,1262808351588035.2
2025-02-19 00:00:00.000 UTC,83213.36900936147,35939091,18224168,393216,786432,3,6,131072,7157,2820669440,21520,3.006846444040799,394113.3771133156,0.5011410740068023,1.0022821480136046,234263089.79069442,88621078106061.06
2025-02-18 00:00:00.000 UTC,92344.49001536098,35937875,18178957,393216,786432,3,6,131072,7161,2820276224,21517,3.004747940231811,393838.32202206395,0.5007913233719715,1.001582646743943,4195788474.995671,1584410540565341.5
2025-02-17 00:00:00.000 UTC,87561.84308510639,35933880,18189739,393216,786432,3,6,131072,7144,2825650176,21558,3.017637178051512,395527.74020156777,0.5029395296752538,1.0058790593505076,3327480661.3173294,1255533677859912.2
2025-02-16 00:00:00.000 UTC,84750.60366792664,35940379,18273264,393216,786432,3,6,131072,7143,2787377152,21266,2.9771804563908724,390224.9967800644,0.4961967427318131,0.9923934854636262,523756648.3698726,198471447724360
2025-02-15 00:00:00.000 UTC,89138.16000560932,35937088,18268566,393216,786432,3,6,131072,7131,2692743168,20544,2.8809423643247793,377610.8775767775,0.4801570607207984,0.9603141214415968,1809876.9478334035,685446370803.866
2025-02-14 00:00:00.000 UTC,89279.44177890012,35932798,18198559,393216,786432,3,6,131072,7128,2763128832,21081,2.9574915824915826,387644.3367003367,0.4929152637486006,0.9858305274972012,4553030201.308081,1720807390113272.5
2025-02-13 00:00:00.000 UTC,87649.70668905681,35932012,18180380,393216,786432,3,6,131072,7146,2797076480,21340,2.9862860341449764,391418.48306745035,0.4977143390241665,0.995428678048333,5674365747.49986,2140848331633044.8
2025-02-12 00:00:00.000 UTC,90256.06470175438,35922164,18210753,393216,786432,3,6,131072,7125,2809790464,21437,3.008701754385965,394356.5563508772,0.5014502923976637,1.0029005847953274,7561873276.460491,2851541028682683.5
2025-02-11 00:00:00.000 UTC,91790.80337941628,35903731,18160644,393216,786432,3,6,131072,7161,2820145152,21516,3.0046082949308754,393820.0184331797,0.5007680491551486,1.0015360983102972,3827433609.886189,1446044410910277.5
2025-02-10 00:00:00.000 UTC,87602.19352136274,35873844,18157896,393216,786432,3,6,131072,7162,2848456704,21732,3.0343479475006983,397718.0541748115,0.5057246579167871,1.0114493158335742,4445249310.69045,1680777585506846.8
2025-02-09 00:00:00.000 UTC,83823.32840195394,35889214,18230006,393216,786432,3,6,131072,7165,2806775808,21414,2.988695045359386,391734.23698534543,0.49811584089323263,0.9962316817864653,514621.1986043266,194728839468.41144
2025-02-08 00:00:00.000 UTC,76432.14040234702,35849385,18208722,393216,786432,3,6,131072,7158,2790391808,21289,2.9741547918412965,389828.4168762224,0.495692465306883,0.991384930613766,139281897.9706622,52624465546779.9
2025-02-07 00:00:00.000 UTC,86797.53940577486,35876214,18169790,393216,786432,3,6,131072,7169,2814771200,21475,2.995536337006556,392630.9387641233,0.49925605616776153,0.9985121123355231,2323387435.0757427,875237689162967
2025-02-06 00:00:00.000 UTC,86047.3484510187,35862536,18164670,393216,786432,3,6,131072,7166,2822111232,21531,3.004605079542283,393819.59698576614,0.5007675132570508,1.0015350265141016,3072933690.616383,1159062111860301
2025-02-05 00:00:00.000 UTC,87082.52686671319,35800352,18148741,393216,786432,3,6,131072,7165,2770337792,21136,2.949895324494068,386648.6799720865,0.49164922074901385,0.9832984414980277,3323834087.3688765,1253078242648175
2025-02-04 00:00:00.000 UTC,93609.63777436041,34911063,17631904,393216,786432,3,6,131072,7153,2820014080,21515,3.0078288829861597,394242.1473507619,0.5013048138310289,1.0026096276620577,6469981854.755767,2438129481083059.5
2025-02-03 00:00:00.000 UTC,81512.17437473802,30723127,15500652,393216,786432,3,6,131072,7157,2828402688,21579,3.0150901215593127,395193.89241302223,0.5025150202598883,1.0050300405197765,31629804.481486656,12020717203273.434
2025-02-02 00:00:00.000 UTC,76523.58694436679,30302949,15344406,393216,786432,3,6,131072,7154,2822635520,21535,3.010204081632653,394553.4693877551,0.5017006802721109,1.0034013605442218,5617999702.290886,2114420414295373.5
2025-02-01 00:00:00.000 UTC,73733.47619047618,30180876,15257977,393216,786432,3,6,131072,7161,2818179072,21501,3.002513615416841,393545.4645999162,0.5004189359028084,1.0008378718056168,435082527.5965647,164441837736516.56
2025-01-31 00:00:00.000 UTC,76920.46164594103,30266725,15282789,393216,786432,3,6,131072,7157,2809528320,21435,2.9949699594802293,392556.7025289926,0.4991616599133728,0.9983233198267456,4468398323.558614,1685203158145129.5
2025-01-30 00:00:00.000 UTC,76448.62852358358,30078942,15182858,393216,786432,3,6,131072,7166,2802450432,21381,2.983672899804633,391075.97432319284,0.49727881663410617,0.9945576332682123,218200779.03153783,82578813585381.14
2025-01-29 00:00:00.000 UTC,77032.955453149,30072943,15179245,393216,786432,3,6,131072,7161,2801532928,21374,2.9847786621980172,391220.9088116185,0.4974631103663373,0.9949262207326746,6603356204.262813,2492670363919504
2025-01-28 00:00:00.000 UTC,79728.57428092712,30080003,15191899,393216,786432,3,6,131072,7162,2805202944,21402,2.988271432560737,391678.71320860094,0.49804523876012136,0.9960904775202427,16412506716.14968,6189896183207571
2025-01-27 00:00:00.000 UTC,80176.93574017285,30064795,15161799,393216,786432,3,6,131072,7174,2875981824,21942,3.058544744912183,400889.57680512965,0.5097574574853663,1.0195149149707325,15795260022.26624,6013491674172473
2025-01-26 00:00:00.000 UTC,78038.39424822002,30070895,15196640,393216,786432,3,6,131072,7163,2789736448,21284,2.97138070640793,389464.8119503002,0.49523011773465436,0.9904602354693087,1112713055.568058,422127259020458.25
2025-01-25 00:00:00.000 UTC,80673.98855068417,30073059,15176386,393216,786432,3,6,131072,7162,2790522880,21290,2.9726333426417204,389628.9974867356,0.49543889044028555,0.9908777808805711,1226880455.345155,451122351536172.06
2025-01-24 00:00:00.000 UTC,82329.98465401786,30067757,15174616,393216,786432,3,6,131072,7168,2844393472,21701,3.0274832589285716,396818.28571428574,0.5045805431547621,1.0091610863095242,7719107519.042969,2939336247265024
2025-01-23 00:00:00.000 UTC,78933.17264480112,30041496,15173310,393216,786432,3,6,131072,7165,2794455040,21320,2.975575715282624,390014.6601535241,0.4959292858804365,0.991858571760873,19962569338.854153,7564967915471527
2025-01-22 00:00:00.000 UTC,76535.38557075076,30030909,15142534,393216,786432,3,6,131072,7166,2822373376,21533,3.0048841752721183,393856.1786212671,0.5008140292120182,1.0016280584240365,5821840147.730114,2211116164262933.5
2025-01-21 00:00:00.000 UTC,76482.42757368348,30030382,15149490,393216,786432,3,6,131072,7159,2818572288,21504,3.0037714764631933,393710.3349629837,0.500628579410532,1.001257158821064,19167085024.693394,7253994591153796
2025-01-20 00:00:00.000 UTC,78497.78067484662,30026760,15117248,393216,786432,3,6,131072,7172,2849112064,21737,3.030814277746793,397254.88901282765,0.5051357129577999,1.0102714259155998,19132403569.833797,7198752230948965
2025-01-19 00:00:00.000 UTC,80280.89832402235,30029452,15169000,393216,786432,3,6,131072,7160,2796814336,21338,2.980167597765363,390616.5273743017,0.4966945996275623,0.9933891992551246,15081178.50321229,5689704968095.893
2025-01-18 00:00:00.000 UTC,80942.8667783829,30030256,15164332,393216,786432,3,6,131072,7161,2797862912,21346,2.98086859377182,390708.40832285996,0.49681143229530433,0.9936228645906087,18499904220.139923,6996138027053958
2025-01-17 00:00:00.000 UTC,79029.44135716281,30028920,15161369,393216,786432,3,6,131072,7162,2819358720,21510,3.003351019268361,393655.2247975426,0.500558503211395,1.00111700642279,24001372233.845295,9086138086035982
2025-01-16 00:00:00.000 UTC,78459.03725927994,30026375,15144032,393216,786432,3,6,131072,7166,2819489792,21511,3.0018141222439296,393453.78063075634,0.5003023537073228,1.0006047074146456,33498919377.08945,12671795745676094
2025-01-15 00:00:00.000 UTC,77841.67992741485,30023717,15149405,393216,786432,3,6,131072,7164,2813198336,21463,2.995951982132887,392685.41820212174,0.4993253303554811,0.9986506607109622,32607862666.610554,12328429110298662
2025-01-14 00:00:00.000 UTC,76389.7241861115,30014351,15143170,393216,786432,3,6,131072,7157,2848849920,21735,3.036886963811653,398050.848120721,0.5061478273019424,1.0122956546038848,12304508648.025429,4667970400104732
2025-01-13 00:00:00.000 UTC,78366.13045302013,30014419,15159227,393216,786432,3,6,131072,7152,2801926144,21377,2.9889541387024607,391768.19686800893,0.4981590231170782,0.9963180462341564,19779170264.49273,7503964131554847
2025-01-12 00:00:00.000 UTC,72827.87590630229,30017522,15174181,393216,786432,3,6,131072,7172,2810576896,21443,2.9898215281650864,391881.8873396542,0.49830358802751445,0.9966071760550289,2519753768.7293644,955218774884589.6
2025-01-11 00:00:00.000 UTC,77777.22025139665,30017073,15161914,393216,786432,3,6,131072,7160,2822635520,21535,3.00768156424581,394222.8379888268,0.5012802607076364,1.0025605214152729,1157338158.2061453,438305498497097.25
2025-01-10 00:00:00.000 UTC,76535.49203688181,30015852,15140937,393216,786432,3,6,131072,7158,2815950848,21484,3.001397038278849,393399.1126012853,0.5002328397131418,1.0004656794262836,10508568368.700195,3969850850651435.5
2025-01-09 00:00:00.000 UTC,77285.45327559714,30015205,15143294,393216,786432,3,6,131072,7159,2794455040,21320,2.978069562788099,390341.5337337617,0.496344927131351,0.992689854262702,18354257638.038414,6935084318144887
2025-01-08 00:00:00.000 UTC,76650.05064174107,30013617,15134019,393216,786432,3,6,131072,7168,2826305536,21563,3.0082310267857144,394294.85714285716,0.5013718377976184,1.0027436755952368,18797906485.91811,7114832802922313
2025-01-07 00:00:00.000 UTC,77155.92345231456,30012112,15140451,393216,786432,3,6,131072,7172,2810314752,21441,2.989542665923034,391845.33630786394,0.49825711098717124,0.9965142219743425,19343565103.027187,7309183824793744
2025-01-06 00:00:00.000 UTC,78937.40131395023,30010921,15127710,393216,786432,3,6,131072,7154,2886991872,22026,3.0788370142577577,403549.3251327928,0.5131395023762938,1.0262790047525876,45700403240.6437,17277180114776802
2025-01-05 00:00:00.000 UTC,75729.44205228575,30011859,15136361,393216,786432,3,6,131072,7153,2644639744,20177,2.820774500209702,369724.5552914861,0.4701290833682844,0.9402581667365688,230753131.2720537,86346156810394.61
2025-01-04 00:00:00.000 UTC,76089.32723463688,30011488,15129977,393216,786432,3,6,131072,7160,2837184512,21646,3.0231843575418993,396254.8201117318,0.5038640595903155,1.007728119180631,1594191991.3196929,603538005386561.5
2025-01-03 00:00:00.000 UTC,77156.4648241206,30010643,15132902,393216,786432,3,6,131072,7164,2808348672,21426,2.990787269681742,392008.4690117253,0.49846454494696035,0.9969290898939207,9047853915.08473,3415648417966479
2025-01-02 00:00:00.000 UTC,67987.14022860328,30011471,15121263,393216,786432,3,6,131072,7174,2758017024,21042,2.9330917201003626,384446.1979369947,0.4888486200167292,0.9776972400334584,190670272.41064957,72059176140466.56
2025-01-01 00:00:00.000 UTC,69992.58747209821,30009751,15174613,393216,786432,3,6,131072,7168,2786983936,21263,2.9663783482142856,388809.14285714284,0.49439639136904845,0.9887927827380969,3078586.6962890625,1161088375753.1428
2024-12-31 00:00:00.000 UTC,83696.74175517049,30009882,15128439,393216,786432,3,6,131072,7156,2740322304,20907,2.9216042481833426,382940.5120178871,0.48693404136389135,0.9738680827277827,49692619154.28717,18704310637653296
2024-12-30 00:00:00.000 UTC,82355.61203406395,30009966,15147643,393216,786432,3,6,131072,7163,2814640128,21474,2.9979059053469217,392941.5228256317,0.499650984224489,0.999301968448978,34721917320.0363,13111457128052286
2024-12-29 00:00:00.000 UTC,76802.05271966527,30008968,15145403,393216,786432,3,6,131072,7170,2830368768,21594,3.011715481171548,394751.57154811715,0.501952580195258,1.003905160390516,20077319430.014225,7584948071311814
2024-12-28 00:00:00.000 UTC,76317.39743231928,30009947,15138905,393216,786432,3,6,131072,7166,2816606208,21489,2.998744069215741,393051.3826402456,0.49979067820262507,0.9995813564052501,28388942632.138153,10726794670806594
2024-12-27 00:00:00.000 UTC,80592.91240569991,30009757,15138498,393216,786432,3,6,131072,7158,2812542976,21458,2.9977647387538418,392923.01983794355,0.4996274564589741,0.9992549129179482,23379534042.235542,8816083547863646
2024-12-26 00:00:00.000 UTC,75139.00810848596,30009534,15135826,393216,786432,3,6,131072,7153,2826829824,21567,3.0150985600447364,395194.9984621837,0.502516426674123,1.005032853348246,23603249849.16944,8902969703802865
2024-12-25 00:00:00.000 UTC,71993.47751396649,30010261,15156535,393216,786432,3,6,131072,7160,2816606208,21489,3.0012569832402236,393380.7553072626,0.5002094972067048,1.0004189944134096,3568696766.6272345,1349612351606825.2
2024-12-24 00:00:00.000 UTC,78202.25968938015,30009092,15127617,393216,786432,3,6,131072,7147,2790522880,21290,2.9788722540926265,390446.74408842874,0.4964787090154372,0.9929574180308745,12681765051.340002,4783974495312378
2024-12-23 00:00:00.000 UTC,84220.39504617968,30009855,15156224,393216,786432,3,6,131072,7146,2856321024,21792,3.049538203190596,399709.0713685978,0.5082563671984344,1.0165127343968687,9331681626.438566,3523122600489108
2024-12-22 00:00:00.000 UTC,88831.88207349447,30010369,15145054,393216,786432,3,6,131072,7157,2785280000,21250,2.969121140142518,389168.6460807601,0.4948535233570866,0.9897070467141732,1017922622.182339,383983413451436.75
2024-12-21 00:00:00.000 UTC,80556.53901106598,30010833,15143722,393216,786432,3,6,131072,7139,2805465088,21404,2.998179016669001,392977.3200728393,0.49969650277816996,0.9993930055563399,2598119002.168651,981634264193753.5
2024-12-20 00:00:00.000 UTC,79955.50460507954,30007232,15142175,393216,786432,3,6,131072,7166,2805858304,21407,2.987301144292492,391551.53558470553,0.4978835240487493,0.9957670480974986,29036057740.02484,10954333051813212
2024-12-19 00:00:00.000 UTC,78214.94900097806,30004253,15131658,393216,786432,3,6,131072,7157,2813460480,21465,2.9991616599133715,393106.1170881654,0.4998602766522285,0.999720553304457,44370463809.890175,16709078870280824
2024-12-18 00:00:00.000 UTC,80740.52579337341,30001347,15146209,393216,786432,3,6,131072,7153,2844393472,21701,3.0338319586187614,397650.4224800783,0.505638659769794,1.011277319539588,177975661.2938627,67887563248252.19
2024-12-17 00:00:00.000 UTC,82207.1649930265,30001030,15133965,393216,786432,3,6,131072,7170,2762997760,21080,2.9400278940027893,385355.3361227336,0.49000464900046625,0.9800092980009325,2666137873.276011,1002148561530209.4
2024-12-16 00:00:00.000 UTC,82131.27073748781,30000939,15120813,393216,786432,3,6,131072,7173,2816344064,21487,2.9955388261536315,392631.2650216088,0.49925647102560594,0.9985129420512119,15178109245.584414,5736761726910046
2024-12-15 00:00:00.000 UTC,82062.60684357541,30001039,15166502,393216,786432,3,6,131072,7160,2835742720,21635,3.0216480446927374,396053.4525139665,0.5036080074487909,1.0072160148975817,7799808291.321788,2952212417709771
2024-12-14 00:00:00.000 UTC,80296.95994976276,30000973,15140404,393216,786432,3,6,131072,7166,2799828992,21361,2.98088194250628,390710.1579681831,0.49681365708438047,0.9936273141687609,11322493977.069494,4286079136698808
2024-12-13 00:00:00.000 UTC,79411.97877687796,30000949,15127016,393216,786432,3,6,131072,7162,2822504448,21534,3.0067020385367216,394094.44959508517,0.5011170064227902,1.0022340128455804,20511566280.147167,7754397477003156
2024-12-12 00:00:00.000 UTC,79620.25132570471,30000903,15132163,393216,786432,3,6,131072,7166,2873360384,21922,3.0591682947250907,400971.3067262071,0.5098613824541839,1.0197227649083678,8412663357.587078,3164669590370797.5
2024-12-11 00:00:00.000 UTC,81506.62470308789,30000876,15139409,393216,786432,3,6,131072,7157,2738618368,20894,2.919379628335895,382648.92664524243,0.48656327138931627,0.9731265427786325,1812273842.6671789,682462996020751.2
2024-12-10 00:00:00.000 UTC,77310.1689491336,30000852,15130611,393216,786432,3,6,131072,7156,2834825216,21628,3.0223588596981554,396146.6204583566,0.5037264766163607,1.0074529532327214,4944704365.933762,1856571962036579
2024-12-09 00:00:00.000 UTC,81533.57557166759,30000882,15144603,393216,786432,3,6,131072,7172,2832465920,21610,3.013106525376464,394933.8984941439,0.5021844208960793,1.0043688417921586,3801441849.0027885,1434278085711969
2024-12-08 00:00:00.000 UTC,75947.93947001395,30000809,15134248,393216,786432,3,6,131072,7170,2803105792,21386,2.9827057182705716,390949.20390516036,0.49711761971176155,0.9942352394235231,1150384720.3290098,435068880410645.1
2024-12-07 00:00:00.000 UTC,75530.0910107647,30000766,15134264,393216,786432,3,6,131072,7153,2798649344,21352,2.9850412414371594,391255.32559765136,0.4975068735728623,0.9950137471457245,9802056194.888578,3692971277242182
2024-12-06 00:00:00.000 UTC,76718.01382295448,30000781,15126298,393216,786432,3,6,131072,7162,2810970112,21446,2.9944149678860654,392483.95867076237,0.49906916131434487,0.9981383226286897,13018048720.416924,4887190553038357
2024-12-05 00:00:00.000 UTC,75381.07436399217,30000749,15123870,393216,786432,3,6,131072,7154,2809266176,21433,2.9959463237349735,392684.67654459045,0.49932438728916395,0.9986487745783279,14062532672.446045,5284164793997122
2024-12-04 00:00:00.000 UTC,76756.77509423425,30000785,15113527,393216,786432,3,6,131072,7163,2885419008,22014,3.073293312857741,402822.70110288984,0.5122155521429588,1.0244311042859175,14203723839.80846,5351711914154119
2024-12-03 00:00:00.000 UTC,77318.32671883734,30000663,15118973,393216,786432,3,6,131072,7156,2761162752,21066,2.9438233650083845,385852.816098379,0.49063722750139904,0.9812744550027981,2158506898.988681,814525973313834.8
2024-12-02 00:00:00.000 UTC,79109.19751188146,30000561,15122616,393216,786432,3,6,131072,7154,2844524544,21702,3.033547665641599,397613.1596309757,0.5055912776069355,1.011182555213871,4342395680.977495,1629655574399067
2024-12-01 00:00:00.000 UTC,76531.53416062465,30000490,15116087,393216,786432,3,6,131072,7172,2789605376,21283,2.9675125488008924,388957.8047964306,0.49458542480015055,0.9891708496003011,5620904754.173034,2116281928171858
2024-11-30 00:00:00.000 UTC,77780.23532699833,30000524,15121079,393216,786432,3,6,131072,7156,2864971776,21858,3.054499720514254,400359.3873672443,0.5090832867523762,1.0181665735047525,5213284993.836361,1959163149342922.5
2024-11-29 00:00:00.000 UTC,75123.88859342197,30000545,15120762,393216,786432,3,6,131072,7145,2643460096,20168,2.822673198040588,369973.42141357594,0.4704455330067649,0.9408910660135298,49812204.06298111,18840893595298.305
